,mean,date
452411.0,15199.04262448568,2000-01-01
452413.0,15159.481956792668,2000-01-01
452415.0,15131.006093569928,2000-01-01
452417.0,15182.339652044971,2000-01-01
452419.0,15146.811532852756,2000-01-01
452431.0,15328.221603550695,2000-01-01
452433.0,15247.46724503432,2000-01-01
452435.0,15343.62198639512,2000-01-01
452437.0,15158.145652707994,2000-01-01
453146.0,15409.645454065609,2000-01-01
453148.0,15359.52044747193,2000-01-01
453240.0,15476.449023206464,2000-01-01
453260.0,15490.078924775931,2000-01-01
453280.0,15535.482265665678,2000-01-01
453292.0,15479.820037546277,2000-01-01
453294.0,15583.020417270836,2000-01-01
453296.0,15678.97341932487,2000-01-01
453298.0,15530.647823436488,2000-01-01
453464.0,15604.320826686364,2000-01-01
453482.0,15912.37489985824,2000-01-01
453484.0,15970.45097466694,2000-01-01
453486.0,15927.376339042594,2000-01-01
453488.0,15974.896408213746,2000-01-01
452438.0,15453.923861374167,2000-01-01
453471.0,15547.704740361298,2000-02-01
453473.0,15462.52139394341,2000-02-01
453475.0,15479.840529439643,2000-02-01
453477.0,15462.895262509071,2000-02-01
453479.0,15550.373463671296,2000-02-01
453491.0,15565.718526828025,2000-02-01
453493.0,15629.778492771113,2000-02-01
453495.0,15688.552990628556,2000-02-01
453497.0,15492.672143386912,2000-02-01
453499.0,15643.6553238998,2000-02-01
453801.0,15177.1339771433,2000-02-01
453803.0,15339.407767605246,2000-02-01
453805.0,15304.676684712877,2000-02-01
453807.0,15253.841656408684,2000-02-01
453809.0,15226.602303865317,2000-02-01
454061.0,15774.964423913523,2000-02-01
454063.0,15350.14608404268,2000-02-01
454065.0,15312.84805299263,2000-02-01
454067.0,15271.657810918034,2000-02-01
454069.0,15306.083603536355,2000-02-01
452100.0,14850.357887168057,2000-02-01
452300.0,14948.568507454738,2000-02-01
453141.0,14906.32546983158,2000-02-01
453143.0,14921.428110793164,2000-02-01
453145.0,15098.692168377387,2000-02-01
453147.0,15239.677709949478,2000-02-01
453149.0,15154.065817256327,2000-02-01
453210.0,15227.1287162539,2000-02-01
453230.0,15279.170708561684,2000-02-01
453250.0,15252.247622269111,2000-02-01
453270.0,15294.05587998513,2000-02-01
453291.0,15327.146495518302,2000-02-01
453293.0,15449.096740967809,2000-02-01
453295.0,15379.437599569195,2000-02-01
453297.0,15372.033126996772,2000-02-01
453299.0,15310.587073388942,2000-02-01
453410.0,15247.398658834563,2000-02-01
453430.0,15335.334185906418,2000-02-01
453450.0,15442.600927627363,2000-02-01
453461.0,15468.600192784705,2000-02-01
453463.0,15381.659068128149,2000-02-01
453478.0,15638.068605491017,2000-02-01
453481.0,15515.885246686952,2000-02-01
453483.0,15616.477439004922,2000-02-01
453485.0,15557.66081471414,2000-02-01
453492.0,15715.143974603438,2000-02-01
453494.0,15741.89688765674,2000-02-01
453487.0,15729.787875046924,2000-02-01
453489.0,15644.37453261644,2000-02-01
453496.0,15788.030497885198,2000-02-01
453498.0,15617.473365671804,2000-02-01
453806.0,15299.97230329905,2000-02-01
453808.0,15236.469796061068,2000-02-01
454062.0,15707.433332804554,2000-02-01
454064.0,15281.19057819377,2000-02-01
454066.0,15239.787195081592,2000-02-01
454068.0,15251.559698587116,2000-02-01
452411.0,15004.76229803757,2000-02-01
452413.0,14945.962291792632,2000-02-01
452415.0,14964.907787357855,2000-02-01
452417.0,14923.55856006098,2000-02-01
452419.0,14867.676839159652,2000-02-01
452431.0,15052.673985751631,2000-02-01
452433.0,14953.385693045788,2000-02-01
452435.0,15063.921008052712,2000-02-01
452437.0,14872.646401589558,2000-02-01
453146.0,15196.999876542246,2000-02-01
453148.0,15122.78274091094,2000-02-01
453240.0,15187.771415758172,2000-02-01
453260.0,15244.651740702811,2000-02-01
453280.0,15278.631633692774,2000-02-01
453292.0,15251.829697757945,2000-02-01
453294.0,15342.638946220994,2000-02-01
453296.0,15380.411022573564,2000-02-01
453298.0,15286.378812206778,2000-02-01
453464.0,15283.712299456509,2000-02-01
453482.0,15681.86020927168,2000-02-01
453484.0,15729.533077715012,2000-02-01
453486.0,15671.541434177889,2000-02-01
453488.0,15697.790158384008,2000-02-01
452438.0,15214.29834534007,2000-02-01
453471.0,15696.77183519079,2000-03-01
453473.0,15635.150452616004,2000-03-01
453475.0,15671.87860415466,2000-03-01
453477.0,15651.703945892095,2000-03-01
453479.0,15681.197349653045,2000-03-01
453491.0,15796.771026789558,2000-03-01
453493.0,15869.08958374978,2000-03-01
453495.0,15875.73317483374,2000-03-01
453497.0,15636.481624622544,2000-03-01
453499.0,15781.355456745308,2000-03-01
453801.0,15546.273890920236,2000-03-01
453803.0,15645.70804962702,2000-03-01
453805.0,15533.361100373912,2000-03-01
453807.0,15563.19450684443,2000-03-01
453809.0,15505.187601932475,2000-03-01
454061.0,15860.444124486798,2000-03-01
454063.0,15592.27494638454,2000-03-01
454065.0,15597.316894755775,2000-03-01
454067.0,15578.011573340871,2000-03-01
454069.0,15617.810240708335,2000-03-01
452100.0,15015.73911658939,2000-03-01
452300.0,15146.627718873662,2000-03-01
453141.0,15113.901243569077,2000-03-01
453143.0,15119.09957330916,2000-03-01
453145.0,15302.068750904633,2000-03-01
453147.0,15448.254015617613,2000-03-01
453149.0,15381.007857956036,2000-03-01
453210.0,15460.890095756506,2000-03-01
453230.0,15498.194641719518,2000-03-01
453250.0,15514.46257282727,2000-03-01
453270.0,15559.594624568155,2000-03-01
453291.0,15592.08150789992,2000-03-01
453293.0,15659.270496324889,2000-03-01
453295.0,15656.561650218238,2000-03-01
453297.0,15686.090763511624,2000-03-01
453299.0,15620.55990933592,2000-03-01
453410.0,15365.141485425433,2000-03-01
453430.0,15545.789896255164,2000-03-01
453450.0,15612.120193263572,2000-03-01
453461.0,15646.329339517732,2000-03-01
453463.0,15625.138620481226,2000-03-01
453478.0,15899.14751250561,2000-03-01
453481.0,15621.617651849205,2000-03-01
453483.0,15841.252491412351,2000-03-01
453485.0,15823.723492474071,2000-03-01
453492.0,15914.49166071238,2000-03-01
453494.0,15938.98079794368,2000-03-01
453487.0,16010.673687222989,2000-03-01
453489.0,15924.062752043215,2000-03-01
453496.0,15922.975054606995,2000-03-01
453498.0,15775.512154602942,2000-03-01
453806.0,15551.564656853594,2000-03-01
453808.0,15515.181852727335,2000-03-01
454062.0,15873.909432092792,2000-03-01
454064.0,15504.78377425181,2000-03-01
454066.0,15538.680852715088,2000-03-01
454068.0,15558.70020029874,2000-03-01
452411.0,15199.04262448568,2000-03-01
452413.0,15159.481956792668,2000-03-01
452415.0,15131.006093569928,2000-03-01
452417.0,15182.339652044971,2000-03-01
452419.0,15146.811532852756,2000-03-01
452431.0,15328.221603550695,2000-03-01
452433.0,15247.46724503432,2000-03-01
452435.0,15343.62198639512,2000-03-01
452437.0,15158.145652707994,2000-03-01
453146.0,15409.645454065609,2000-03-01
453148.0,15359.52044747193,2000-03-01
453240.0,15476.449023206464,2000-03-01
453260.0,15490.078924775931,2000-03-01
453280.0,15535.482265665678,2000-03-01
453292.0,15479.820037546277,2000-03-01
453294.0,15583.020417270836,2000-03-01
453296.0,15678.97341932487,2000-03-01
453298.0,15530.647823436488,2000-03-01
453464.0,15604.320826686364,2000-03-01
453482.0,15912.37489985824,2000-03-01
453484.0,15970.45097466694,2000-03-01
453486.0,15927.376339042594,2000-03-01
453488.0,15974.896408213746,2000-03-01
452438.0,15453.923861374167,2000-03-01
453471.0,15848.05061106778,2000-04-01
453473.0,15793.348701732884,2000-04-01
453475.0,15847.274601167168,2000-04-01
453477.0,15853.773994013787,2000-04-01
453479.0,15864.336567448472,2000-04-01
453491.0,16006.51579963842,2000-04-01
453493.0,16086.039131305635,2000-04-01
453495.0,16113.449655024991,2000-04-01
453497.0,15915.986914095269,2000-04-01
453499.0,16027.533151731492,2000-04-01
453801.0,15588.426236824102,2000-04-01
453803.0,15612.588865189267,2000-04-01
453805.0,15494.926963754911,2000-04-01
453807.0,15373.203192565255,2000-04-01
453809.0,15352.359228424504,2000-04-01
454061.0,16135.181051178251,2000-04-01
454063.0,16018.892281840775,2000-04-01
454065.0,16031.104706272334,2000-04-01
454067.0,15966.694423204544,2000-04-01
454069.0,15990.315968760277,2000-04-01
452100.0,15036.086104251888,2000-04-01
452300.0,15223.447293517243,2000-04-01
453141.0,15213.458103650728,2000-04-01
453143.0,15215.11708788484,2000-04-01
453145.0,15424.110621648122,2000-04-01
453147.0,15666.23977836426,2000-04-01
453149.0,15713.033968461848,2000-04-01
453210.0,15642.015489383464,2000-04-01
453230.0,15731.351968630654,2000-04-01
453250.0,15795.590317681505,2000-04-01
453270.0,15798.896736187307,2000-04-01
453291.0,15880.013449652824,2000-04-01
453293.0,15971.892722881614,2000-04-01
453295.0,15974.577198665396,2000-04-01
453297.0,15992.77651892985,2000-04-01
453299.0,15932.851765377913,2000-04-01
453410.0,15468.738764520522,2000-04-01
453430.0,15690.51978470208,2000-04-01
453450.0,15790.096641118678,2000-04-01
453461.0,15820.183485975942,2000-04-01
453463.0,15862.363291629175,2000-04-01
453478.0,16079.414058979894,2000-04-01
453481.0,15809.16185153559,2000-04-01
453483.0,16055.434912962595,2000-04-01
453485.0,15975.976071431349,2000-04-01
453492.0,16168.213755662628,2000-04-01
453494.0,16132.110522949615,2000-04-01
453487.0,16169.78443730577,2000-04-01
453489.0,16088.950698918696,2000-04-01
453496.0,16165.39818678972,2000-04-01
453498.0,16005.638251820554,2000-04-01
453806.0,15432.67177211336,2000-04-01
453808.0,15327.898219231542,2000-04-01
454062.0,16197.88106865934,2000-04-01
454064.0,15876.374318257003,2000-04-01
454066.0,15980.579362957087,2000-04-01
454068.0,15908.133412901589,2000-04-01
452411.0,15323.965892982287,2000-04-01
452413.0,15411.336279962155,2000-04-01
452415.0,15435.97957528547,2000-04-01
452417.0,15467.740544721968,2000-04-01
452419.0,15371.256314686016,2000-04-01
452431.0,15571.056586181485,2000-04-01
452433.0,15440.931480730482,2000-04-01
452435.0,15634.033025240304,2000-04-01
452437.0,15419.13327535886,2000-04-01
453146.0,15645.988355432872,2000-04-01
453148.0,15659.190079409173,2000-04-01
453240.0,15771.658749831364,2000-04-01
453260.0,15809.914433759872,2000-04-01
453280.0,15770.825326139126,2000-04-01
453292.0,15795.865323659771,2000-04-01
453294.0,15903.043185889292,2000-04-01
453296.0,16010.919705711402,2000-04-01
453298.0,15771.48403759367,2000-04-01
453464.0,15932.035828554348,2000-04-01
453482.0,16101.724339640255,2000-04-01
453484.0,16143.933339517864,2000-04-01
453486.0,16077.152211979004,2000-04-01
453488.0,16126.519125252784,2000-04-01
452438.0,15817.222675073635,2000-04-01
453471.0,15874.484773768818,2000-05-01
453473.0,15826.549298700942,2000-05-01
453475.0,15853.027171757769,2000-05-01
453477.0,15910.513055013827,2000-05-01
453479.0,15884.950705129068,2000-05-01
453491.0,15994.820814532452,2000-05-01
453493.0,16006.477491221613,2000-05-01
453495.0,16011.661421324205,2000-05-01
453497.0,15863.16598661923,2000-05-01
453499.0,15853.922084198091,2000-05-01
453801.0,15611.300247220262,2000-05-01
453803.0,15620.939487469048,2000-05-01
453805.0,15442.634356945102,2000-05-01
453807.0,15322.071021579728,2000-05-01
453809.0,15333.806592787423,2000-05-01
454061.0,15927.14368925456,2000-05-01
454063.0,15947.426425538542,2000-05-01
454065.0,15915.74478098039,2000-05-01
454067.0,15864.723061636652,2000-05-01
454069.0,15815.81657272579,2000-05-01
452100.0,15075.441067698468,2000-05-01
452300.0,15143.237254664791,2000-05-01
453141.0,15194.41484465432,2000-05-01
453143.0,15210.285187229309,2000-05-01
453145.0,15374.908184302509,2000-05-01
453147.0,15572.282874132334,2000-05-01
453149.0,15642.305848091362,2000-05-01
453210.0,15552.481017239916,2000-05-01
453230.0,15749.883011341686,2000-05-01
453250.0,15786.998370572266,2000-05-01
453270.0,15830.356690912116,2000-05-01
453291.0,15934.241408376767,2000-05-01
453293.0,15993.385021649105,2000-05-01
453295.0,15994.172437900876,2000-05-01
453297.0,15990.0043087593,2000-05-01
453299.0,15895.428132113226,2000-05-01
453410.0,15588.715067522797,2000-05-01
453430.0,15719.460064590652,2000-05-01
453450.0,15803.456587773946,2000-05-01
453461.0,15799.190269701168,2000-05-01
453463.0,15765.547300014092,2000-05-01
453478.0,16069.45953981194,2000-05-01
453481.0,15854.821546829167,2000-05-01
453483.0,16038.08676583431,2000-05-01
453485.0,15897.34152825113,2000-05-01
453492.0,16070.494408795468,2000-05-01
453494.0,16005.816385526285,2000-05-01
453487.0,16095.809679049476,2000-05-01
453489.0,16008.821903485075,2000-05-01
453496.0,16048.924619315132,2000-05-01
453498.0,15868.616712905396,2000-05-01
453806.0,15446.644138403157,2000-05-01
453808.0,15276.374470840385,2000-05-01
454062.0,16036.637975955768,2000-05-01
454064.0,15791.773820512824,2000-05-01
454066.0,15858.348548277832,2000-05-01
454068.0,15776.09774613152,2000-05-01
452411.0,15219.612172863006,2000-05-01
452413.0,15233.025942625154,2000-05-01
452415.0,15206.10452735484,2000-05-01
452417.0,15292.747031075596,2000-05-01
452419.0,15229.522551793849,2000-05-01
452431.0,15498.884406316864,2000-05-01
452433.0,15479.885893840414,2000-05-01
452435.0,15637.713960178233,2000-05-01
452437.0,15513.66324798265,2000-05-01
453146.0,15576.538823684568,2000-05-01
453148.0,15562.521129033054,2000-05-01
453240.0,15717.40247016005,2000-05-01
453260.0,15769.421629091485,2000-05-01
453280.0,15730.818037012992,2000-05-01
453292.0,15757.59295810686,2000-05-01
453294.0,15868.129978492843,2000-05-01
453296.0,15950.354108433212,2000-05-01
453298.0,15777.081602361,2000-05-01
453464.0,15865.100186758871,2000-05-01
453482.0,16049.137653184764,2000-05-01
453484.0,16077.892173438906,2000-05-01
453486.0,16044.809783805858,2000-05-01
453488.0,16005.833056047622,2000-05-01
452438.0,15750.158310181108,2000-05-01
453471.0,15594.137158797816,2000-06-01
453473.0,15556.63273844962,2000-06-01
453475.0,15579.069285288551,2000-06-01
453477.0,15512.443533787393,2000-06-01
453479.0,15570.70468997316,2000-06-01
453491.0,15752.059528856242,2000-06-01
453493.0,15644.555750742,2000-06-01
453495.0,15524.255524699664,2000-06-01
453497.0,15428.288926999803,2000-06-01
453499.0,15333.8607138664,2000-06-01
453801.0,15610.130168936936,2000-06-01
453803.0,15604.78766628048,2000-06-01
453805.0,15386.813476949555,2000-06-01
453807.0,15274.466303194333,2000-06-01
453809.0,15100.2815376198,2000-06-01
454061.0,15574.673796139705,2000-06-01
454063.0,15665.070555380644,2000-06-01
454065.0,15571.611645243584,2000-06-01
454067.0,15522.65993114291,2000-06-01
454069.0,15401.331870143418,2000-06-01
452100.0,15093.065595162563,2000-06-01
452300.0,15068.92343140682,2000-06-01
453141.0,15186.857697880352,2000-06-01
453143.0,15142.907944739074,2000-06-01
453145.0,15233.958528359197,2000-06-01
453147.0,15312.246622549086,2000-06-01
453149.0,15424.531730476196,2000-06-01
453210.0,15385.46352095322,2000-06-01
453230.0,15475.962724162662,2000-06-01
453250.0,15513.986945737744,2000-06-01
453270.0,15547.976282904729,2000-06-01
453291.0,15661.388810822204,2000-06-01
453293.0,15785.644928444051,2000-06-01
453295.0,15708.269261192829,2000-06-01
453297.0,15707.831689528362,2000-06-01
453299.0,15620.987294468763,2000-06-01
453410.0,15257.056461753702,2000-06-01
453430.0,15346.416096543458,2000-06-01
453450.0,15473.825072125168,2000-06-01
453461.0,15471.60710084628,2000-06-01
453463.0,15442.149185738686,2000-06-01
453478.0,15646.959268503118,2000-06-01
453481.0,15491.299139257851,2000-06-01
453483.0,15612.766353682158,2000-06-01
453485.0,15422.862199494435,2000-06-01
453492.0,15612.001080303471,2000-06-01
453494.0,15467.621929302595,2000-06-01
453487.0,15498.078785134585,2000-06-01
453489.0,15443.148216271067,2000-06-01
453496.0,15525.177135379614,2000-06-01
453498.0,15374.252890736065,2000-06-01
453806.0,15303.72323605828,2000-06-01
453808.0,15119.694466023431,2000-06-01
454062.0,15681.74354317347,2000-06-01
454064.0,15418.150913709176,2000-06-01
454066.0,15622.320766263238,2000-06-01
454068.0,15416.357839948578,2000-06-01
452411.0,15027.911753551618,2000-06-01
452413.0,15126.35271626652,2000-06-01
452415.0,15098.03053859447,2000-06-01
452417.0,15127.421071799146,2000-06-01
452419.0,15141.28573405856,2000-06-01
452431.0,15296.148795413474,2000-06-01
452433.0,15198.019517906972,2000-06-01
452435.0,15447.314943783284,2000-06-01
452437.0,15298.774295142211,2000-06-01
453146.0,15323.12180040474,2000-06-01
453148.0,15338.556736643037,2000-06-01
453240.0,15429.16760759378,2000-06-01
453260.0,15412.047872215386,2000-06-01
453280.0,15440.97293504714,2000-06-01
453292.0,15401.609367337926,2000-06-01
453294.0,15500.616813102451,2000-06-01
453296.0,15510.263789027233,2000-06-01
453298.0,15604.980879982888,2000-06-01
453464.0,15489.901908201242,2000-06-01
453482.0,15724.400734281264,2000-06-01
453484.0,15608.337497765811,2000-06-01
453486.0,15448.583643941342,2000-06-01
453488.0,15485.055439937098,2000-06-01
452438.0,15468.269654364689,2000-06-01
453471.0,15095.47801154472,2000-07-01
453473.0,15093.23385192556,2000-07-01
453475.0,15008.31510310458,2000-07-01
453477.0,15001.00434443094,2000-07-01
453479.0,15049.90884182532,2000-07-01
453491.0,15432.737462751931,2000-07-01
453493.0,15482.430077710656,2000-07-01
453495.0,15468.979072062057,2000-07-01
453497.0,15438.29095014668,2000-07-01
453499.0,15302.83780083915,2000-07-01
453801.0,15611.254270376476,2000-07-01
453803.0,15655.5967930365,2000-07-01
453805.0,15410.335019146916,2000-07-01
453807.0,15341.687169583174,2000-07-01
453809.0,15192.011255940082,2000-07-01
454061.0,15257.93348702339,2000-07-01
454063.0,15352.034894043198,2000-07-01
454065.0,15406.269841234627,2000-07-01
454067.0,15202.649978098356,2000-07-01
454069.0,15246.233954688652,2000-07-01
452100.0,15106.333304546251,2000-07-01
452300.0,15111.9567564036,2000-07-01
453141.0,15279.451706772426,2000-07-01
453143.0,15323.116598278872,2000-07-01
453145.0,15478.353304790731,2000-07-01
453147.0,15518.240820462768,2000-07-01
453149.0,15360.3388053327,2000-07-01
453210.0,15217.680096297276,2000-07-01
453230.0,15304.486343285418,2000-07-01
453250.0,15229.208207233738,2000-07-01
453270.0,15243.291009527577,2000-07-01
453291.0,15366.30408799253,2000-07-01
453293.0,15175.733333333332,2000-07-01
453295.0,15297.0316237992,2000-07-01
453297.0,15328.804459870138,2000-07-01
453299.0,15243.998719390742,2000-07-01
453410.0,15067.656381920757,2000-07-01
453430.0,15069.347764255748,2000-07-01
453450.0,14999.423088569049,2000-07-01
453461.0,15055.550847388846,2000-07-01
453463.0,15109.29668943828,2000-07-01
453478.0,15310.16606664313,2000-07-01
453481.0,15154.925489057356,2000-07-01
453483.0,15391.759521466243,2000-07-01
453485.0,15267.518301798164,2000-07-01
453492.0,15561.38672725271,2000-07-01
453494.0,15396.721614032676,2000-07-01
453487.0,15510.12833281595,2000-07-01
453489.0,15282.29876497955,2000-07-01
453496.0,15445.59025982331,2000-07-01
453498.0,15302.89869725694,2000-07-01
453806.0,15412.997475312568,2000-07-01
453808.0,15147.536203199248,2000-07-01
454062.0,15318.54553098669,2000-07-01
454064.0,15187.612800243882,2000-07-01
454066.0,15356.918903465696,2000-07-01
454068.0,15154.16999920484,2000-07-01
452411.0,15138.359446977418,2000-07-01
452413.0,15199.991647736391,2000-07-01
452415.0,14928.82903515334,2000-07-01
452417.0,14818.01860841424,2000-07-01
452419.0,14996.430491986494,2000-07-01
452431.0,14947.103414828653,2000-07-01
452433.0,14990.525451379188,2000-07-01
452435.0,15501.83986381518,2000-07-01
452437.0,15251.959722232252,2000-07-01
453146.0,15470.25627177898,2000-07-01
453148.0,15341.114308928834,2000-07-01
453240.0,15309.055183050628,2000-07-01
453260.0,15232.720324574206,2000-07-01
453280.0,15146.688020347268,2000-07-01
453292.0,15176.686193298649,2000-07-01
453294.0,15257.976639763154,2000-07-01
453296.0,15232.384926071933,2000-07-01
453298.0,15286.326443136595,2000-07-01
453464.0,15172.199033438728,2000-07-01
453482.0,15408.4025551133,2000-07-01
453484.0,15391.109591486918,2000-07-01
453486.0,15385.997961105802,2000-07-01
453488.0,15327.26075434392,2000-07-01
452438.0,15381.926125070784,2000-07-01
453471.0,15096.299460069964,2000-08-01
453473.0,15272.042907728066,2000-08-01
453475.0,15194.149269395431,2000-08-01
453477.0,15212.423285476394,2000-08-01
453479.0,15236.619608433102,2000-08-01
453491.0,15586.764197027593,2000-08-01
453493.0,15693.853505738043,2000-08-01
453495.0,15622.04332889019,2000-08-01
453497.0,15473.206874079257,2000-08-01
453499.0,15416.021570867611,2000-08-01
453801.0,15355.022531102526,2000-08-01
453803.0,15380.309553812374,2000-08-01
453805.0,15146.111730509558,2000-08-01
453807.0,15071.888507121665,2000-08-01
453809.0,15044.981770209231,2000-08-01
454061.0,15325.384619425851,2000-08-01
454063.0,15131.21482054999,2000-08-01
454065.0,15138.08102234863,2000-08-01
454067.0,15080.929105574492,2000-08-01
454069.0,15073.56533257867,2000-08-01
452100.0,14909.072409705344,2000-08-01
452300.0,15005.06318163342,2000-08-01
453141.0,15065.087085510802,2000-08-01
453143.0,15130.380672959667,2000-08-01
453145.0,15171.65924227898,2000-08-01
453147.0,15146.578726588968,2000-08-01
453149.0,15113.83992635233,2000-08-01
453210.0,15107.935469028209,2000-08-01
453230.0,15160.62140136914,2000-08-01
453250.0,15099.1386520937,2000-08-01
453270.0,15144.404728844813,2000-08-01
453291.0,15257.573754097612,2000-08-01
453293.0,15266.72920373777,2000-08-01
453295.0,15338.443651593056,2000-08-01
453297.0,15272.747379018245,2000-08-01
453299.0,15115.777347175432,2000-08-01
453410.0,15038.024752138012,2000-08-01
453430.0,15101.687903132024,2000-08-01
453450.0,15104.863458871348,2000-08-01
453461.0,15062.615139469086,2000-08-01
453463.0,15072.031643874448,2000-08-01
453478.0,15502.017966592692,2000-08-01
453481.0,15112.410517663448,2000-08-01
453483.0,15445.630000461697,2000-08-01
453485.0,15382.934872525411,2000-08-01
453492.0,15564.770272090254,2000-08-01
453494.0,15664.327922799092,2000-08-01
453487.0,15635.116478729771,2000-08-01
453489.0,15611.949060151206,2000-08-01
453496.0,15597.476970440408,2000-08-01
453498.0,15530.317035888858,2000-08-01
453806.0,15144.593511628556,2000-08-01
453808.0,14987.052613658425,2000-08-01
454062.0,15301.443231361578,2000-08-01
454064.0,15018.871299826493,2000-08-01
454066.0,15178.36836366638,2000-08-01
454068.0,15053.051003210956,2000-08-01
452411.0,15063.4827461526,2000-08-01
452413.0,15100.481980250348,2000-08-01
452415.0,15054.917131361328,2000-08-01
452417.0,14925.043748674496,2000-08-01
452419.0,15047.794434510552,2000-08-01
452431.0,15103.187021362164,2000-08-01
452433.0,14978.10859025676,2000-08-01
452435.0,15154.74235651463,2000-08-01
452437.0,15040.838271055338,2000-08-01
453146.0,15237.227626340426,2000-08-01
453148.0,15103.119001086972,2000-08-01
453240.0,15123.912245560645,2000-08-01
453260.0,15098.525771916307,2000-08-01
453280.0,15104.759456650969,2000-08-01
453292.0,15124.863868112876,2000-08-01
453294.0,15156.837954407249,2000-08-01
453296.0,15113.584507503025,2000-08-01
453298.0,15130.115567425932,2000-08-01
453464.0,15108.225581910248,2000-08-01
453482.0,15574.894305744088,2000-08-01
453484.0,15558.599258379956,2000-08-01
453486.0,15423.41030472032,2000-08-01
453488.0,15644.901372662533,2000-08-01
452438.0,15141.214187545864,2000-08-01
453471.0,15206.633356939656,2000-09-01
453473.0,15145.586544374526,2000-09-01
453475.0,15154.705746276868,2000-09-01
453477.0,15161.582882685612,2000-09-01
453479.0,15225.035094364355,2000-09-01
453491.0,15355.108053480842,2000-09-01
453493.0,15347.73423199989,2000-09-01
453495.0,15440.68675634298,2000-09-01
453497.0,15424.905676637853,2000-09-01
453499.0,15378.80534517754,2000-09-01
453801.0,15441.827402495748,2000-09-01
453803.0,15486.451131934176,2000-09-01
453805.0,15205.02846614299,2000-09-01
453807.0,15221.689739476178,2000-09-01
453809.0,15071.279958272216,2000-09-01
454061.0,15524.24516870657,2000-09-01
454063.0,15321.753340715704,2000-09-01
454065.0,15373.053376257616,2000-09-01
454067.0,15201.76195434726,2000-09-01
454069.0,15171.15845471292,2000-09-01
452100.0,14996.577626927863,2000-09-01
452300.0,15032.47052867715,2000-09-01
453141.0,14977.294640276754,2000-09-01
453143.0,14973.428746171032,2000-09-01
453145.0,15057.092259037729,2000-09-01
453147.0,15121.05736495904,2000-09-01
453149.0,15087.143896965945,2000-09-01
453210.0,15112.709752666247,2000-09-01
453230.0,15134.342956734085,2000-09-01
453250.0,15106.201017027564,2000-09-01
453270.0,15108.372446558673,2000-09-01
453291.0,15134.212175300656,2000-09-01
453293.0,15156.96208166295,2000-09-01
453295.0,15176.590657714582,2000-09-01
453297.0,15250.120659359643,2000-09-01
453299.0,15176.92591831825,2000-09-01
453410.0,15087.483578269266,2000-09-01
453430.0,15096.4509073984,2000-09-01
453450.0,15156.440000889048,2000-09-01
453461.0,15173.20827850703,2000-09-01
453463.0,15131.696454141813,2000-09-01
453478.0,15327.33634057754,2000-09-01
453481.0,15195.376469023364,2000-09-01
453483.0,15422.881226065048,2000-09-01
453485.0,15270.421334739329,2000-09-01
453492.0,15421.105949591509,2000-09-01
453494.0,15417.38605647569,2000-09-01
453487.0,15320.53785959114,2000-09-01
453489.0,15332.799028212352,2000-09-01
453496.0,15522.271360347258,2000-09-01
453498.0,15412.446687747995,2000-09-01
453806.0,15171.91194773914,2000-09-01
453808.0,15103.79259585378,2000-09-01
454062.0,15480.223753061087,2000-09-01
454064.0,15222.251194218006,2000-09-01
454066.0,15231.398478094476,2000-09-01
454068.0,15117.78670660306,2000-09-01
452411.0,15014.072258617976,2000-09-01
452413.0,15054.285901519905,2000-09-01
452415.0,15027.534024452729,2000-09-01
452417.0,15058.937475261711,2000-09-01
452419.0,15026.285721892507,2000-09-01
452431.0,15102.046043788174,2000-09-01
452433.0,15063.394511141614,2000-09-01
452435.0,15130.011799484444,2000-09-01
452437.0,15158.247755367156,2000-09-01
453146.0,15125.223034652172,2000-09-01
453148.0,15054.506938201828,2000-09-01
453240.0,15132.38853391931,2000-09-01
453260.0,15063.07468008205,2000-09-01
453280.0,15079.15209811857,2000-09-01
453292.0,15042.919693048,2000-09-01
453294.0,15094.056030370582,2000-09-01
453296.0,15173.913052764055,2000-09-01
453298.0,15140.4472250096,2000-09-01
453464.0,15189.733801926148,2000-09-01
453482.0,15332.78161315164,2000-09-01
453484.0,15363.458531020367,2000-09-01
453486.0,15332.97073292964,2000-09-01
453488.0,15330.446567708335,2000-09-01
452438.0,15134.83592689927,2000-09-01
453471.0,15356.055180491378,2000-10-01
453473.0,15285.282855149868,2000-10-01
453475.0,15330.669594593805,2000-10-01
453477.0,15329.111245734864,2000-10-01
453479.0,15407.12770919165,2000-10-01
453491.0,15514.361726746363,2000-10-01
453493.0,15514.91104062076,2000-10-01
453495.0,15577.7257176224,2000-10-01
453497.0,15518.052052141837,2000-10-01
453499.0,15492.342860039058,2000-10-01
453801.0,15299.89639664435,2000-10-01
453803.0,15342.740653541803,2000-10-01
453805.0,15103.374701663735,2000-10-01
453807.0,15119.126611915626,2000-10-01
453809.0,15068.550004835262,2000-10-01
454061.0,15721.51864109393,2000-10-01
454063.0,15580.667543113092,2000-10-01
454065.0,15557.809304973383,2000-10-01
454067.0,15344.84446801844,2000-10-01
454069.0,15300.831923220092,2000-10-01
452100.0,15027.04853099528,2000-10-01
452300.0,15110.434113240031,2000-10-01
453141.0,15079.624353676398,2000-10-01
453143.0,15096.480857210589,2000-10-01
453145.0,15156.515680297152,2000-10-01
453147.0,15228.408533504757,2000-10-01
453149.0,15179.021140992189,2000-10-01
