Daily Reservoir trends for Bargi\rani avanti bai sagar from 01-Jan-1999 to 14-Jan-2021

Dates,Current Year Level (m),Last Year Level (m),Last 10 Year Average Level (m),Full Reservoir Level,Last 10 Year Average Storage (BCM),Last Year Storage (BCM),Current Year Storage (BCM)
"21-Sep-2000",418.7,0,418.7,422.76,2.104,0,2.104
"22-Sep-2000",418.65,0,418.65,422.76,2.093,0,2.093
"23-Sep-2000",418.6,0,418.6,422.76,2.082,0,2.082
"24-Sep-2000",418.55,0,418.55,422.76,2.071,0,2.071
"25-Sep-2000",418.5,0,418.5,422.76,2.06,0,2.06
"26-Sep-2000",418.45,0,418.45,422.76,2.049,0,2.049
"27-Sep-2000",418.35,0,418.35,422.76,2.027,0,2.027
"28-Sep-2000",418.3,0,418.3,422.76,2.016,0,2.016
"29-Sep-2000",418.25,0,418.25,422.76,2.005,0,2.005
"30-Sep-2000",418.15,0,418.15,422.76,1.983,0,1.983
"01-Oct-2000",418.1,0,418.1,422.76,1.972,0,1.972
"02-Oct-2000",418.05,0,418.05,422.76,1.961,0,1.961
"03-Oct-2000",418,0,418,422.76,1.95,0,1.95
"04-Oct-2000",417.95,0,417.95,422.76,1.94,0,1.94
"05-Oct-2000",417.9,0,417.9,422.76,1.929,0,1.929
"06-Oct-2000",417.85,0,417.85,422.76,1.919,0,1.919
"07-Oct-2000",417.8,0,417.8,422.76,1.908,0,1.908
"08-Oct-2000",417.65,0,417.65,422.76,1.876,0,1.876
"09-Oct-2000",417.55,0,417.55,422.76,1.866,0,1.866
"10-Oct-2000",417.5,0,417.5,422.76,1.845,0,1.845
"11-Oct-2000",417.4,0,417.4,422.76,1.824,0,1.824
"12-Oct-2000",417.3,0,417.3,422.76,1.803,0,1.803
"13-Oct-2000",417.25,0,417.25,422.76,1.792,0,1.792
"14-Oct-2000",417.17,0,417.17,422.76,1.779,0,1.779
"15-Oct-2000",417.1,0,417.1,422.76,1.766,0,1.766
"16-Oct-2000",417.02,0,417.02,422.76,1.753,0,1.753
"17-Oct-2000",416.94,0,416.94,422.76,1.74,0,1.74
"18-Oct-2000",416.87,0,416.87,422.76,1.727,0,1.727
"19-Oct-2000",416.79,0,416.79,422.76,1.714,0,1.714
"20-Oct-2000",416.71,0,416.71,422.76,1.701,0,1.701
"21-Oct-2000",416.64,0,416.64,422.76,1.688,0,1.688
"22-Oct-2000",416.56,0,416.56,422.76,1.674,0,1.674
"23-Oct-2000",416.49,0,416.49,422.76,1.661,0,1.661
"24-Oct-2000",416.41,0,416.41,422.76,1.648,0,1.648
"25-Oct-2000",416.33,0,416.33,422.76,1.635,0,1.635
"26-Oct-2000",416.25,0,416.25,422.76,1.622,0,1.622
"27-Oct-2000",416.18,0,416.18,422.76,1.609,0,1.609
"28-Oct-2000",416.1,0,416.1,422.76,1.596,0,1.596
"29-Oct-2000",416.03,0,416.03,422.76,1.583,0,1.583
"30-Oct-2000",415.95,0,415.95,422.76,1.57,0,1.57
"31-Oct-2000",415.87,0,415.87,422.76,1.557,0,1.557
"01-Nov-2000",415.8,0,415.8,422.76,1.542,0,1.542
